user_id,item_id,weight,era
Brooklyn Nets_2013,evansre01_2013,44.35087372307337,2008-2015
Brooklyn Nets_2013,humphkr01_2013,34.51086785347479,2008-2015
Brooklyn Nets_2013,johnsjo02_2013,51.40038910358559,2008-2015
Brooklyn Nets_2013,lopezbr01_2013,47.46577714522327,2008-2015
Brooklyn Nets_2013,stackje01_2013,23.323807579381203,2008-2015
Brooklyn Nets_2013,tayloty01_2013,14.866068747318506,2008-2015
Brooklyn Nets_2013,teletmi01_2013,22.338307903688676,2008-2015
Brooklyn Nets_2013,wallage01_2013,45.56314299957807,2008-2015
Brooklyn Nets_2013,watsocj01_2013,39.0,2008-2015
Brooklyn Nets_2013,willide01_2013,53.31041174104736,2008-2015
Brooklyn Nets_2014,anderal01_2014,42.1070065428546,2008-2015
Brooklyn Nets_2014,blatcan01_2014,40.22437072223753,2008-2015
Brooklyn Nets_2014,collija04_2014,13.114877048604,2008-2015
Brooklyn Nets_2014,evansre01_2014,19.974984355438178,2008-2015
Brooklyn Nets_2014,garneke01_2014,33.301651610693426,2008-2015
Brooklyn Nets_2014,johnsjo02_2014,50.7444578254611,2008-2015
Brooklyn Nets_2014,kirilan01_2014,29.274562336608895,2008-2015
Brooklyn Nets_2014,livinsh01_2014,44.429719783046124,2008-2015
Brooklyn Nets_2014,piercpa01_2014,45.803929962395145,2008-2015
Brooklyn Nets_2014,plumlma01_2014,35.70714214271425,2008-2015
Brooklyn Nets_2014,tayloty01_2014,16.431676725154983,2008-2015
Brooklyn Nets_2014,teaguma01_2014,14.177446878757825,2008-2015
Brooklyn Nets_2014,teletmi01_2014,37.36308338453881,2008-2015
Brooklyn Nets_2014,terryja01_2014,23.874672772626646,2008-2015
Brooklyn Nets_2014,thornma01_2014,24.899799195977465,2008-2015
Brooklyn Nets_2014,willide01_2014,45.37620521815371,2008-2015
Brooklyn Nets_2015,anderal01_2015,41.7612260356422,2008-2015
Brooklyn Nets_2015,bogdabo02_2015,43.05810028322197,2008-2015
Brooklyn Nets_2015,brownma02_2015,27.94637722496424,2008-2015
Brooklyn Nets_2015,garneke01_2015,29.223278392404914,2008-2015
Brooklyn Nets_2015,jackja01_2015,47.3392015141785,2008-2015
Brooklyn Nets_2015,jeffeco01_2015,23.043437243605826,2008-2015
Brooklyn Nets_2015,johnsjo02_2015,52.82991576748916,2008-2015
Brooklyn Nets_2015,jordaje01_2015,19.570385790780925,2008-2015
Brooklyn Nets_2015,karasse01_2015,23.558437978779494,2008-2015
Brooklyn Nets_2015,lopezbr01_2015,45.8257569495584,2008-2015
Brooklyn Nets_2015,morrida01_2015,17.291616465790582,2008-2015
Brooklyn Nets_2015,plumlma01_2015,41.7492514902962,2008-2015
Brooklyn Nets_2015,teletmi01_2015,29.866369046136157,2008-2015
Brooklyn Nets_2015,willide01_2015,45.9782557302906,2008-2015
Brooklyn Nets_2015,youngth01_2015,28.792360097775937,2008-2015
Brooklyn Nets_2016,bargnan01_2016,25.179356624028344,2016-present
Brooklyn Nets_2016,bogdabo02_2016,45.98912915026767,2016-present
Brooklyn Nets_2016,brownma02_2016,31.336879231984796,2016-present
Brooklyn Nets_2016,ellinwa01_2016,40.18706259482024,2016-present
Brooklyn Nets_2016,holliro01_2016,24.79919353527449,2016-present
Brooklyn Nets_2016,jackja01_2016,32.046840717924134,2016-present
Brooklyn Nets_2016,johnsjo02_2016,43.977266854592045,2016-present
Brooklyn Nets_2016,karasse01_2016,19.974984355438178,2016-present
Brooklyn Nets_2016,kilpase01_2016,23.108440016582687,2016-present
Brooklyn Nets_2016,larkish01_2016,41.84495190581536,2016-present
Brooklyn Nets_2016,lopezbr01_2016,49.56813492557492,2016-present
Brooklyn Nets_2016,mcculch01_2016,19.026297590440446,2016-present
Brooklyn Nets_2016,reedwi02_2016,20.639767440550294,2016-present
Brooklyn Nets_2016,robinth01_2016,30.28200785945344,2016-present
Brooklyn Nets_2016,sloando01_2016,36.30426972134269,2016-present
Brooklyn Nets_2016,youngth01_2016,49.06118628814432,2016-present
Brooklyn Nets_2017,acyqu01_2017,22.58317958127243,2016-present
Brooklyn Nets_2017,bennean01_2017,16.24807680927192,2016-present
Brooklyn Nets_2017,bogdabo02_2017,38.49675310984031,2016-present
Brooklyn Nets_2017,booketr01_2017,41.88078318274385,2016-present
Brooklyn Nets_2017,dinwisp01_2017,36.52396473549935,2016-present
Brooklyn Nets_2017,foyera01_2017,35.832945734337834,2016-present
Brooklyn Nets_2017,hamilju01_2017,34.307433596816885,2016-present
Brooklyn Nets_2017,harrijo01_2017,33.734255586866,2016-present
Brooklyn Nets_2017,holliro01_2017,41.96427051671457,2016-present
Brooklyn Nets_2017,kilpase01_2017,41.88078318274385,2016-present
Brooklyn Nets_2017,leverca01_2017,35.17101079013795,2016-present
Brooklyn Nets_2017,linje01_2017,29.715315916207253,2016-present
Brooklyn Nets_2017,lopezbr01_2017,47.138094997570704,2016-present
Brooklyn Nets_2017,scolalu01_2017,21.470910553583888,2016-present
Brooklyn Nets_2017,whiteis01_2017,40.53393639902249,2016-present
Brooklyn Nets_2018,acyqu01_2018,36.864617182333525,2016-present
Brooklyn Nets_2018,allenja01_2018,37.960505792204614,2016-present
Brooklyn Nets_2018,carrode01_2018,46.69047011971501,2016-present
Brooklyn Nets_2018,crabbal01_2018,46.87216658103186,2016-present
Brooklyn Nets_2018,cunnida01_2018,21.142374511865974,2016-present
Brooklyn Nets_2018,dinwisp01_2018,48.02082881417188,2016-present
Brooklyn Nets_2018,harrijo01_2018,44.44097208657794,2016-present
Brooklyn Nets_2018,holliro01_2018,43.81780460041329,2016-present
Brooklyn Nets_2018,leverca01_2018,43.174066289845804,2016-present
Brooklyn Nets_2018,mozgoti01_2018,18.947295321496416,2016-present
Brooklyn Nets_2018,okafoja01_2018,18.110770276274835,2016-present
Brooklyn Nets_2018,russeda01_2018,35.12833614050059,2016-present
Brooklyn Nets_2018,stausni01_2018,21.863211109075447,2016-present
Brooklyn Nets_2018,zellety01_2018,26.514147167125703,2016-present
Brooklyn Nets_2019,allenja01_2019,45.78209256903839,2016-present
Brooklyn Nets_2019,carrode01_2019,41.2674205639267,2016-present
Brooklyn Nets_2019,crabbal01_2019,33.66006535941367,2016-present
Brooklyn Nets_2019,davised01_2019,38.02630668366309,2016-present
Brooklyn Nets_2019,dinwisp01_2019,43.749285708454714,2016-present
Brooklyn Nets_2019,dudleja01_2019,34.92849839314596,2016-present
Brooklyn Nets_2019,grahatr01_2019,26.739483914241877,2016-present
Brooklyn Nets_2019,harrijo01_2019,47.885279575251516,2016-present
Brooklyn Nets_2019,holliro01_2019,35.12833614050059,2016-present
Brooklyn Nets_2019,kurucro01_2019,35.9722114972099,2016-present
Brooklyn Nets_2019,leverca01_2019,32.60368077380221,2016-present
Brooklyn Nets_2019,napiesh01_2019,31.352830813181765,2016-present
Brooklyn Nets_2019,russeda01_2019,49.47726750741192,2016-present
Brooklyn Nets_2020,allenja01_2020,43.034869582700026,2016-present
Brooklyn Nets_2020,chandwi01_2020,27.09243436828813,2016-present
Brooklyn Nets_2020,dinwisp01_2020,44.654227123532216,2016-present
Brooklyn Nets_2020,harrijo01_2020,46.07602413403309,2016-present
Brooklyn Nets_2020,jordade01_2020,35.12833614050059,2016-present
Brooklyn Nets_2020,kurucro01_2020,26.153393661244042,2016-present
Brooklyn Nets_2020,leverca01_2020,36.46916505762094,2016-present
Brooklyn Nets_2020,luwawti01_2020,29.206163733020468,2016-present
Brooklyn Nets_2020,musadz01_2020,22.06807649071391,2016-present
Brooklyn Nets_2020,pinsoth01_2020,19.1049731745428,2016-present
Brooklyn Nets_2020,princta02_2020,43.09292285283048,2016-present
Brooklyn Nets_2020,templga01_2020,41.593268686170845,2016-present
Brooklyn Nets_2021,brownbr01_2021,38.09199390948182,2016-present
Brooklyn Nets_2021,chiozch01_2021,15.231546211727817,2016-present
Brooklyn Nets_2021,claxtni01_2021,24.372115213907882,2016-present
Brooklyn Nets_2021,duranke01_2021,34.0147027033899,2016-present
Brooklyn Nets_2021,greenje02_2021,42.83689998120779,2016-present
Brooklyn Nets_2021,griffbl01_2021,23.664319132398465,2016-present
Brooklyn Nets_2021,hardeja01_2021,36.318039594669756,2016-present
Brooklyn Nets_2021,harrijo01_2021,46.2709412050371,2016-present
Brooklyn Nets_2021,irvinky01_2021,43.42810150121693,2016-present
Brooklyn Nets_2021,johnsty01_2021,26.153393661244042,2016-present
Brooklyn Nets_2021,jordade01_2021,35.298725189445584,2016-present
Brooklyn Nets_2021,luwawti01_2021,32.4037034920393,2016-present
Brooklyn Nets_2021,perryre01_2021,14.52583904633395,2016-present
Brooklyn Nets_2021,shamela01_2021,37.456641600656084,2016-present
Brooklyn Nets_2022,aldrila01_2022,32.4037034920393,2016-present
Brooklyn Nets_2022,bembrde01_2022,30.805843601498726,2016-present
Brooklyn Nets_2022,brownbr01_2022,42.118879377305376,2016-present
Brooklyn Nets_2022,carteje01_2022,23.49468024894146,2016-present
Brooklyn Nets_2022,claxtni01_2022,31.20897306865447,2016-present
Brooklyn Nets_2022,drumman01_2022,23.130067012440755,2016-present
Brooklyn Nets_2022,dukeda01_2022,18.466185312619388,2016-present
Brooklyn Nets_2022,duranke01_2022,45.24378410345447,2016-present
Brooklyn Nets_2022,edwarke02_2022,31.416556144810016,2016-present
Brooklyn Nets_2022,griffbl01_2022,30.95157508108432,2016-present
Brooklyn Nets_2022,hardeja01_2022,40.33608806019741,2016-present
Brooklyn Nets_2022,irvinky01_2022,33.03028912982749,2016-present
Brooklyn Nets_2022,johnsja01_2022,34.51086785347479,2016-present
Brooklyn Nets_2022,millspa01_2022,16.431676725154983,2016-present
Brooklyn Nets_2022,millspa02_2022,48.43552415324934,2016-present
Brooklyn Nets_2022,sharpda01_2022,19.77371993328519,2016-present
Brooklyn Nets_2022,thomaca02_2022,34.292856398964496,2016-present
Brooklyn Nets_2023,bridgmi01_2023,30.380915061926625,2016-present
Brooklyn Nets_2023,claxtni01_2023,47.65501022977542,2016-present
Brooklyn Nets_2023,curryse01_2023,34.79942528261063,2016-present
Brooklyn Nets_2023,dinwisp01_2023,30.28200785945344,2016-present
Brooklyn Nets_2023,dukeda01_2023,15.0996688705415,2016-present
Brooklyn Nets_2023,duranke01_2023,37.456641600656084,2016-present
Brooklyn Nets_2023,finnedo01_2023,26.851443164195103,2016-present
Brooklyn Nets_2023,harrijo01_2023,39.07684736515984,2016-present
Brooklyn Nets_2023,irvinky01_2023,38.44476557348217,2016-present
Brooklyn Nets_2023,johnsca02_2023,27.748873851023216,2016-present
Brooklyn Nets_2023,millspa02_2023,23.811761799581316,2016-present
Brooklyn Nets_2023,morrima02_2023,16.881943016134134,2016-present
Brooklyn Nets_2023,onealro01_2023,49.08156476723211,2016-present
Brooklyn Nets_2023,sharpda01_2023,23.49468024894146,2016-present
Brooklyn Nets_2023,simmobe01_2023,33.24154027718932,2016-present
Brooklyn Nets_2023,sumneed01_2023,27.129319932501073,2016-present
Brooklyn Nets_2023,thomaca02_2023,30.789608636681304,2016-present
Brooklyn Nets_2023,warretj01_2023,22.135943621178654,2016-present
Brooklyn Nets_2023,watanyu01_2023,30.463092423455635,2016-present
Brooklyn Nets_2024,bridgmi01_2024,53.422841556772326,2016-present
Brooklyn Nets_2024,claxtni01_2024,46.0,2016-present
Brooklyn Nets_2024,clownno01_2024,19.235384061671343,2016-present
Brooklyn Nets_2024,dinwisp01_2024,38.39270764090493,2016-present
Brooklyn Nets_2024,finnedo01_2024,43.977266854592045,2016-present
Brooklyn Nets_2024,johnsca02_2024,39.98749804626441,2016-present
Brooklyn Nets_2024,onealro01_2024,34.66987164671943,2016-present
Brooklyn Nets_2024,schrode01_2024,30.44667469527666,2016-present
Brooklyn Nets_2024,sharpda01_2024,30.347981810987037,2016-present
Brooklyn Nets_2024,smithde03_2024,32.54228019054596,2016-present
Brooklyn Nets_2024,thomaca02_2024,45.552167895721496,2016-present
Brooklyn Nets_2024,walkelo01_2024,31.796226191169293,2016-present
Brooklyn Nets_2024,watfotr01_2024,29.257477676655586,2016-present
Brooklyn Nets_2024,wilsoja03_2024,25.768197453450252,2016-present
Brooklyn Nets_2025,beekmre01_2025,21.563858652847824,2016-present
Brooklyn Nets_2025,claxtni01_2025,43.382023926967726,2016-present
Brooklyn Nets_2025,clownno01_2025,32.28002478313795,2016-present
Brooklyn Nets_2025,evbuoto01_2025,25.787593916455254,2016-present
Brooklyn Nets_2025,johnsca02_2025,42.42640687119285,2016-present
Brooklyn Nets_2025,johnske07_2025,43.87482193696061,2016-present
Brooklyn Nets_2025,lewisma05_2025,17.26267650163207,2016-present
Brooklyn Nets_2025,martity01_2025,36.26292872893749,2016-present
Brooklyn Nets_2025,miltosh01_2025,22.181073012818835,2016-present
Brooklyn Nets_2025,russeda01_2025,26.77685567799177,2016-present
Brooklyn Nets_2025,schrode01_2025,27.784887978899608,2016-present
Brooklyn Nets_2025,sharpda01_2025,30.116440692751194,2016-present
Brooklyn Nets_2025,simmobe01_2025,28.722813232690143,2016-present
Brooklyn Nets_2025,thomaca02_2025,27.94637722496424,2016-present
Brooklyn Nets_2025,watfotr01_2025,30.215889859476256,2016-present
Brooklyn Nets_2025,willizi02_2025,39.25557285278104,2016-present
Brooklyn Nets_2025,wilsoja03_2025,45.066617356974994,2016-present
Charlotte Bobcats_2005,allenma01_2005,16.46207763315433,1999-2007
Charlotte Bobcats_2005,boganke01_2005,42.320207938997655,1999-2007
Charlotte Bobcats_2005,brezepr01_2005,47.70744176750625,1999-2007
Charlotte Bobcats_2005,carroma01_2005,20.73644135332772,1999-2007
Charlotte Bobcats_2005,elyme01_2005,40.607881008493905,1999-2007
Charlotte Bobcats_2005,hartja01_2005,43.439613257946945,1999-2007
Charlotte Bobcats_2005,kaponja01_2005,38.61346915261564,1999-2007
Charlotte Bobcats_2005,knighbr01_2005,44.090815370097204,1999-2007
Charlotte Bobcats_2005,okafoem01_2005,50.99019513592785,1999-2007
Charlotte Bobcats_2005,robinbe01_2005,18.110770276274835,1999-2007
Charlotte Bobcats_2005,rushka01_2005,29.614185789921695,1999-2007
Charlotte Bobcats_2005,sampsja01_2005,18.138357147217054,1999-2007
Charlotte Bobcats_2005,smithst01_2005,25.219040425836983,1999-2007
Charlotte Bobcats_2005,smithth01_2005,22.58317958127243,1999-2007
Charlotte Bobcats_2005,wallage01_2005,46.33573135281238,1999-2007
Charlotte Bobcats_2006,anderal01_2006,23.748684174075834,1999-2007
Charlotte Bobcats_2006,boganke01_2006,29.120439557122072,1999-2007
Charlotte Bobcats_2006,brezepr01_2006,46.52956049652737,1999-2007
Charlotte Bobcats_2006,burleke01_2006,18.439088914585774,1999-2007
Charlotte Bobcats_2006,carroma01_2006,35.70714214271425,1999-2007
Charlotte Bobcats_2006,elyme01_2006,36.71511950137164,1999-2007
Charlotte Bobcats_2006,feltora01_2006,49.05099387372289,1999-2007
Charlotte Bobcats_2006,jonesju01_2006,45.70557952810576,1999-2007
Charlotte Bobcats_2006,knighbr01_2006,48.48711168960263,1999-2007
Charlotte Bobcats_2006,mayse01_2006,19.949937343260004,1999-2007
Charlotte Bobcats_2006,okafoem01_2006,29.563490998188964,1999-2007
Charlotte Bobcats_2006,robinbe01_2006,36.09709129556009,1999-2007
Charlotte Bobcats_2006,rushka01_2006,33.331666624997915,1999-2007
Charlotte Bobcats_2006,voskuja01_2006,28.600699292150182,1999-2007
Charlotte Bobcats_2006,wallage01_2006,43.53159771935783,1999-2007
Charlotte Bobcats_2007,anderde01_2007,34.49637662132068,1999-2007
Charlotte Bobcats_2007,brezepr01_2007,28.948229652260256,1999-2007
Charlotte Bobcats_2007,carroma01_2007,43.3358973600409,1999-2007
Charlotte Bobcats_2007,elyme01_2007,15.620499351813308,1999-2007
Charlotte Bobcats_2007,feltora01_2007,53.21653878260028,1999-2007
Charlotte Bobcats_2007,harriot01_2007,14.832396974191326,1999-2007
Charlotte Bobcats_2007,herrmwa01_2007,30.59411708155671,1999-2007
Charlotte Bobcats_2007,holliry01_2007,13.601470508735444,1999-2007
Charlotte Bobcats_2007,knighbr01_2007,35.679125549822544,1999-2007
Charlotte Bobcats_2007,mayse01_2007,28.948229652260256,1999-2007
Charlotte Bobcats_2007,mcinnje01_2007,26.49528259898354,1999-2007
Charlotte Bobcats_2007,morriad01_2007,48.228622207149975,1999-2007
Charlotte Bobcats_2007,okafoem01_2007,48.25971404805462,1999-2007
Charlotte Bobcats_2007,robinbe01_2007,15.524174696260024,1999-2007
Charlotte Bobcats_2007,voskuja01_2007,32.29551052391029,1999-2007
Charlotte Bobcats_2007,wallage01_2007,51.38093031466052,1999-2007
Charlotte Bobcats_2008,anderde01_2008,19.8997487421324,2008-2015
Charlotte Bobcats_2008,boykiea01_2008,24.020824298928627,2008-2015
Charlotte Bobcats_2008,carroma01_2008,44.8998886412873,2008-2015
Charlotte Bobcats_2008,davidje01_2008,17.944358444926362,2008-2015
Charlotte Bobcats_2008,dudleja01_2008,37.20215047547655,2008-2015
Charlotte Bobcats_2008,feltora01_2008,54.516052681756044,2008-2015
Charlotte Bobcats_2008,harriot01_2008,12.884098726725126,2008-2015
Charlotte Bobcats_2008,holliry01_2008,23.065125189341593,2008-2015
Charlotte Bobcats_2008,mcinnje01_2008,37.54996671103717,2008-2015
Charlotte Bobcats_2008,mohamna01_2008,37.70941526992961,2008-2015
Charlotte Bobcats_2008,okafoem01_2008,52.1344415909483,2008-2015
Charlotte Bobcats_2008,richaja01_2008,56.1159513863928,2008-2015
Charlotte Bobcats_2008,wallage01_2008,48.744230427815765,2008-2015
Charlotte Bobcats_2009,ajincal01_2009,13.490737563232042,2008-2015
Charlotte Bobcats_2009,augusdj01_2009,43.68065933568311,2008-2015
Charlotte Bobcats_2009,bellra01_2009,40.0374824383352,2008-2015
Charlotte Bobcats_2009,brownsh01_2009,18.466185312619388,2008-2015
Charlotte Bobcats_2009,carroma01_2009,21.79449471770337,2008-2015
Charlotte Bobcats_2009,diawbo01_2009,47.07440918375928,2008-2015
Charlotte Bobcats_2009,diopde01_2009,24.166091947189145,2008-2015
Charlotte Bobcats_2009,feltora01_2009,55.5517776493246,2008-2015
Charlotte Bobcats_2009,howarju01_2009,21.213203435596427,2008-2015
Charlotte Bobcats_2009,martica01_2009,16.30950643030009,2008-2015
Charlotte Bobcats_2009,mayse01_2009,17.349351572897472,2008-2015
Charlotte Bobcats_2009,mohamna01_2009,18.466185312619388,2008-2015
Charlotte Bobcats_2009,morriad01_2009,25.826343140289914,2008-2015
Charlotte Bobcats_2009,okafoem01_2009,51.87484939737175,2008-2015
Charlotte Bobcats_2009,radmavl01_2009,25.96150997149434,2008-2015
Charlotte Bobcats_2009,singlse01_2009,13.45362404707371,2008-2015
Charlotte Bobcats_2009,wallage01_2009,51.66236541235796,2008-2015
Charlotte Bobcats_2010,augusdj01_2010,38.36665218650175,2008-2015
Charlotte Bobcats_2010,brownde04_2010,23.130067012440755,2008-2015
Charlotte Bobcats_2010,chandty01_2010,34.10278580995987,2008-2015
Charlotte Bobcats_2010,diawbo01_2010,53.907327887774215,2008-2015
Charlotte Bobcats_2010,diopde01_2010,16.186414056238647,2008-2015
Charlotte Bobcats_2010,feltora01_2010,51.41011573610781,2008-2015
Charlotte Bobcats_2010,grahast01_2010,28.35489375751565,2008-2015
Charlotte Bobcats_2010,hendege02_2010,18.841443681416774,2008-2015
Charlotte Bobcats_2010,jacksst02_2010,53.1883445878888,2008-2015
Charlotte Bobcats_2010,mohamna01_2010,31.368774282716245,2008-2015
Charlotte Bobcats_2010,murraro01_2010,31.51190251317746,2008-2015
Charlotte Bobcats_2010,ratlith01_2010,24.979991993593593,2008-2015
Charlotte Bobcats_2010,thomaty01_2010,23.280893453645632,2008-2015
Charlotte Bobcats_2010,wallage01_2010,55.848008021772806,2008-2015
Charlotte Bobcats_2011,augusdj01_2011,52.507142371300304,2008-2015
Charlotte Bobcats_2011,brownde04_2011,22.090722034374522,2008-2015
Charlotte Bobcats_2011,brownkw01_2011,41.400483088968905,2008-2015
Charlotte Bobcats_2011,carroma01_2011,24.124676163629637,2008-2015
Charlotte Bobcats_2011,cunnida01_2011,23.0,2008-2015
Charlotte Bobcats_2011,diawbo01_2011,52.706735812417755,2008-2015
Charlotte Bobcats_2011,hendege02_2011,40.755367744629666,2008-2015
Charlotte Bobcats_2011,jacksst02_2011,49.040799340956916,2008-2015
Charlotte Bobcats_2011,livinsh01_2011,35.510561809129406,2008-2015
Charlotte Bobcats_2011,mcguido01_2011,27.568097504180443,2008-2015
Charlotte Bobcats_2011,mohamna01_2011,29.171904291629644,2008-2015
Charlotte Bobcats_2011,najered01_2011,19.28730152198591,2008-2015
Charlotte Bobcats_2011,thomaty01_2011,29.34280150224242,2008-2015
Charlotte Bobcats_2011,wallage01_2011,43.266615305567875,2008-2015
Charlotte Bobcats_2011,whitedj01_2011,21.587033144922902,2008-2015
Charlotte Bobcats_2012,augusdj01_2012,37.52332607858744,2008-2015
Charlotte Bobcats_2012,biyombi01_2012,38.144462245521304,2008-2015
Charlotte Bobcats_2012,brownde04_2012,37.986839826445156,2008-2015
Charlotte Bobcats_2012,carroma01_2012,24.413111231467404,2008-2015
Charlotte Bobcats_2012,diawbo01_2012,31.906112267087632,2008-2015
Charlotte Bobcats_2012,diopde01_2012,18.027756377319946,2008-2015
Charlotte Bobcats_2012,hendege02_2012,42.790185790669334,2008-2015
Charlotte Bobcats_2012,higgico01_2012,20.566963801203133,2008-2015
Charlotte Bobcats_2012,maggeco01_2012,29.68164415931166,2008-2015
Charlotte Bobcats_2012,mulleby01_2012,38.27531841800928,2008-2015
Charlotte Bobcats_2012,najered01_2012,16.431676725154983,2008-2015
Charlotte Bobcats_2012,thomaty01_2012,31.827660925679098,2008-2015
Charlotte Bobcats_2012,walkeke02_2012,42.33202097703345,2008-2015
Charlotte Bobcats_2012,whitedj01_2012,33.13608305156178,2008-2015
Charlotte Bobcats_2012,willire02_2012,27.331300737432898,2008-2015
Charlotte Bobcats_2013,adrieje01_2013,26.70205984563738,2008-2015
Charlotte Bobcats_2013,biyombi01_2013,46.75467891024384,2008-2015
Charlotte Bobcats_2013,diopde01_2013,15.033296378372908,2008-2015
Charlotte Bobcats_2013,gordobe01_2013,39.496835316262995,2008-2015
Charlotte Bobcats_2013,haywobr01_2013,34.08812109811862,2008-2015
Charlotte Bobcats_2013,hendege02_2013,46.184412955021955,2008-2015
Charlotte Bobcats_2013,kiddgmi01_2013,45.0,2008-2015
Charlotte Bobcats_2013,mcrobjo01_2013,28.319604517012593,2008-2015
Charlotte Bobcats_2013,mulleby01_2013,37.78888725538237,2008-2015
Charlotte Bobcats_2013,sessira01_2013,40.64480286580315,2008-2015
Charlotte Bobcats_2013,tayloje03_2013,38.82009788756334,2008-2015
Charlotte Bobcats_2013,thomaty01_2013,18.973665961010276,2008-2015
Charlotte Bobcats_2013,walkeke02_2013,53.4696175411794,2008-2015
Charlotte Bobcats_2013,warriha01_2013,21.95449840010015,2008-2015
Charlotte Bobcats_2013,willire02_2013,19.493588689617926,2008-2015
Charlotte Bobcats_2014,adrieje01_2014,16.0,2008-2015
Charlotte Bobcats_2014,biyombi01_2014,32.7414110874898,2008-2015
Charlotte Bobcats_2014,douglch01_2014,31.874754901018456,2008-2015
Charlotte Bobcats_2014,hendege02_2014,49.60846701924985,2008-2015
Charlotte Bobcats_2014,jeffeal01_2014,50.52722038663912,2008-2015
Charlotte Bobcats_2014,kiddgmi01_2014,38.7556447501522,2008-2015
Charlotte Bobcats_2014,mcrobjo01_2014,48.579831205964474,2008-2015
Charlotte Bobcats_2014,nealga01_2014,22.516660498395403,2008-2015
Charlotte Bobcats_2014,pargoja01_2014,15.556349186104045,2008-2015
Charlotte Bobcats_2014,ridnolu01_2014,19.44222209522358,2008-2015
Charlotte Bobcats_2014,sessira01_2014,36.124783736376884,2008-2015
Charlotte Bobcats_2014,tayloje03_2014,25.079872407968907,2008-2015
Charlotte Bobcats_2014,tollian01_2014,36.02776706930364,2008-2015
Charlotte Bobcats_2014,walkeke02_2014,51.12729212465687,2008-2015
Charlotte Bobcats_2014,zelleco01_2014,37.62977544445356,2008-2015
Charlotte Hornets_1999,brownch01_1999,34.52535300326414,1999-2007
Charlotte Hornets_1999,campbel01_1999,33.67491648096547,1999-2007
Charlotte Hornets_1999,colemde01_1999,34.322004603461025,1999-2007
Charlotte Hornets_1999,davisri01_1999,23.600847442411894,1999-2007
Charlotte Hornets_1999,jonesed02_1999,34.0147027033899,1999-2007
Charlotte Hornets_1999,millebr01_1999,21.656407827707714,1999-2007
Charlotte Hornets_1999,persoch01_1999,31.464265445104548,1999-2007
Charlotte Hornets_1999,phillbo01_1999,39.67366884975475,1999-2007
Charlotte Hornets_1999,recasel01_1999,26.60826939130014,1999-2007
Charlotte Hornets_1999,shackch01_1999,19.157244060668017,1999-2007
Charlotte Hornets_1999,wesleda01_1999,42.988370520409354,1999-2007
Charlotte Hornets_2000,brownch01_2000,22.22611077089287,1999-2007
Charlotte Hornets_2000,campbel01_2000,50.37856687124,1999-2007
Charlotte Hornets_2000,colemde01_2000,48.4458460551573,1999-2007
Charlotte Hornets_2000,davisba01_2000,39.02563260217571,1999-2007
Charlotte Hornets_2000,davisri01_2000,23.874672772626646,1999-2007
Charlotte Hornets_2000,ellisda01_2000,15.491933384829668,1999-2007
Charlotte Hornets_2000,fulleto02_2000,19.974984355438178,1999-2007
Charlotte Hornets_2000,jonesed02_2000,52.98112871579842,1999-2007
Charlotte Hornets_2000,masonan01_2000,55.97320787662612,1999-2007
Charlotte Hornets_2000,millebr01_2000,31.0,1999-2007
Charlotte Hornets_2000,phillbo01_2000,28.722813232690143,1999-2007
Charlotte Hornets_2000,robined01_2000,33.34666400106613,1999-2007
Charlotte Hornets_2000,wesleda01_2000,52.53570214625479,1999-2007
Charlotte Hornets_2001,brownpj01_2001,53.018864567246254,1999-2007
Charlotte Hornets_2001,campbel01_2001,48.342527861087284,1999-2007
Charlotte Hornets_2001,colemde01_2001,26.13426869074396,1999-2007
Charlotte Hornets_2001,davisba01_2001,56.49778756730214,1999-2007
Charlotte Hornets_2001,hawkihe01_2001,26.095976701399778,1999-2007
Charlotte Hornets_2001,jamesti01_2001,14.035668847618199,1999-2007
Charlotte Hornets_2001,magloja01_2001,33.090784215548595,1999-2007
Charlotte Hornets_2001,mashbja01_2001,54.67174773134658,1999-2007
Charlotte Hornets_2001,nailole01_2001,21.656407827707714,1999-2007
Charlotte Hornets_2001,recasel01_2001,20.074859899884732,1999-2007
Charlotte Hornets_2001,robined01_2001,34.655446902326915,1999-2007
Charlotte Hornets_2001,thorpot01_2001,25.436194683953808,1999-2007
Charlotte Hornets_2001,wesleda01_2001,55.731499172371095,1999-2007
Charlotte Hornets_2002,augmost01_2002,36.318039594669756,1999-2007
Charlotte Hornets_2002,brownpj01_2002,50.62608023538856,1999-2007
Charlotte Hornets_2002,bullama01_2002,18.708286933869708,1999-2007
Charlotte Hornets_2002,campbel01_2002,46.4327470649756,1999-2007
Charlotte Hornets_2002,davisba01_2002,57.60208329565867,1999-2007
Charlotte Hornets_2002,drewbr01_2002,27.820855486487112,1999-2007
Charlotte Hornets_2002,lynchge01_2002,29.88310559496787,1999-2007
Charlotte Hornets_2002,magloja01_2002,39.35733730830886,1999-2007
Charlotte Hornets_2002,mashbja01_2002,40.01249804748511,1999-2007
Charlotte Hornets_2002,nailole01_2002,43.726422218150894,1999-2007
Charlotte Hornets_2002,traylro01_2002,26.038433132583073,1999-2007
Charlotte Hornets_2002,wesleda01_2002,49.86983055916673,1999-2007
Chicago Bulls_1999,barrybr01_1999,34.36568055487916,1999-2007
Chicago Bulls_1999,benjaco01_1999,17.88854381999832,1999-2007
