team,season,player_id,mp,team_full,user_id,item_id,era
ATL,2008,willima02,2765.0,Atlanta Hawks,Atlanta Hawks_2008,willima02_2008,2008-2015
ATL,2008,willish02,414.0,Atlanta Hawks,Atlanta Hawks_2008,willish02_2008,2008-2015
ATL,2009,bibbymi01,2740.0,Atlanta Hawks,Atlanta Hawks_2009,bibbymi01_2009,2008-2015
ATL,2009,evansma01,1840.0,Atlanta Hawks,Atlanta Hawks_2009,evansma01_2009,2008-2015
ATL,2009,horfoal01,2242.0,Atlanta Hawks,Atlanta Hawks_2009,horfoal01_2009,2008-2015
ATL,2009,johnsjo02,3124.0,Atlanta Hawks,Atlanta Hawks_2009,johnsjo02_2009,2008-2015
ATL,2009,jonesso01,675.0,Atlanta Hawks,Atlanta Hawks_2009,jonesso01_2009,2008-2015
ATL,2009,lawac01,560.0,Atlanta Hawks,Atlanta Hawks_2009,lawac01_2009,2008-2015
ATL,2009,morrira01,89.0,Atlanta Hawks,Atlanta Hawks_2009,morrira01_2009,2008-2015
ATL,2009,murraro01,1975.0,Atlanta Hawks,Atlanta Hawks_2009,murraro01_2009,2008-2015
ATL,2009,pachuza01,1473.0,Atlanta Hawks,Atlanta Hawks_2009,pachuza01_2009,2008-2015
ATL,2009,smithjo03,2421.0,Atlanta Hawks,Atlanta Hawks_2009,smithjo03_2009,2008-2015
ATL,2009,westma02,269.0,Atlanta Hawks,Atlanta Hawks_2009,westma02_2009,2008-2015
ATL,2009,willima02,2093.0,Atlanta Hawks,Atlanta Hawks_2009,willima02_2009,2008-2015
ATL,2010,bibbymi01,2195.0,Atlanta Hawks,Atlanta Hawks_2010,bibbymi01_2010,2008-2015
ATL,2010,collija04,115.0,Atlanta Hawks,Atlanta Hawks_2010,collija04_2010,2008-2015
ATL,2010,crawfja01,2460.0,Atlanta Hawks,Atlanta Hawks_2010,crawfja01_2010,2008-2015
ATL,2010,evansma01,1317.0,Atlanta Hawks,Atlanta Hawks_2010,evansma01_2010,2008-2015
ATL,2010,horfoal01,2845.0,Atlanta Hawks,Atlanta Hawks_2010,horfoal01_2010,2008-2015
ATL,2010,johnsjo02,2886.0,Atlanta Hawks,Atlanta Hawks_2010,johnsjo02_2010,2008-2015
ATL,2010,morrira01,124.0,Atlanta Hawks,Atlanta Hawks_2010,morrira01_2010,2008-2015
ATL,2010,pachuza01,1089.0,Atlanta Hawks,Atlanta Hawks_2010,pachuza01_2010,2008-2015
ATL,2010,smithjo02,592.0,Atlanta Hawks,Atlanta Hawks_2010,smithjo02_2010,2008-2015
