season,team,g,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,lg,mov,sos,srs,o_rtg,d_rtg,n_rtg,pace,f_tr,x3p_ar,ts_percent,e_fg_percent,tov_percent,orb_percent,ft_fga,opp_e_fg_percent,opp_tov_percent,drb_percent,opp_ft_fga,era,cluster,cluster_label,team_full,user_id
2006,Utah Jazz,82,19880,37.7,85.3,0.442,4.3,12.7,0.336,33.4,72.6,0.461,24.4,33.9,0.719,14.7,32.7,47.4,24.4,7.2,6.8,17.7,27.9,104.1,NBA,-2.63,0.14,-2.49,104.1,107.0,-2.9,87.8,0.397,0.149,0.519,0.467,15.0,32.4,0.286,0.49,14.0,73.2,0.303,1999-2007,2,Inefficient Offense,Utah Jazz,Utah Jazz_2006
2006,Washington Wizards,82,19830,39.0,87.3,0.447,6.5,18.3,0.357,32.5,69.0,0.471,24.8,32.7,0.757,13.6,30.7,44.3,20.0,8.6,4.4,15.0,24.3,109.3,NBA,1.85,-0.29,1.57,109.3,107.3,2.0,92.3,0.375,0.209,0.538,0.484,12.8,29.5,0.284,0.504,15.1,70.9,0.256,1999-2007,2,Inefficient Offense,Washington Wizards,Washington Wizards_2006
2005,Atlanta Hawks,82,19855,38.9,88.2,0.441,4.0,12.9,0.312,34.9,75.4,0.463,18.7,26.4,0.711,14.5,30.9,45.4,21.3,8.3,4.5,17.4,26.6,100.6,NBA,-9.71,0.09,-9.62,100.6,111.1,-10.5,91.4,0.299,0.146,0.504,0.464,14.9,30.7,0.212,0.513,14.0,72.1,0.289,1999-2007,4,Rebuilder,Atlanta Hawks,Atlanta Hawks_2005
2005,Boston Celtics,82,19880,39.4,84.3,0.468,5.7,16.2,0.349,33.8,68.1,0.496,23.0,30.1,0.764,11.8,31.6,43.3,23.4,8.6,5.5,16.8,25.9,107.5,NBA,0.87,-0.52,0.35,107.5,106.6,0.9,93.3,0.357,0.192,0.551,0.501,14.7,27.2,0.273,0.481,14.2,70.1,0.274,1999-2007,2,Inefficient Offense,Boston Celtics,Boston Celtics_2005
2005,Charlotte Bobcats,82,19880,38.7,89.7,0.432,4.2,11.5,0.363,34.6,78.2,0.442,19.5,27.4,0.709,14.2,30.6,44.7,23.5,9.1,5.8,15.6,24.8,101.1,NBA,-5.99,-0.16,-6.15,101.1,107.5,-6.4,92.3,0.306,0.128,0.497,0.455,13.3,29.5,0.217,0.497,14.7,70.9,0.269,1999-2007,4,Rebuilder,Charlotte Bobcats,Charlotte Bobcats_2005
2005,Chicago Bulls,82,19830,37.3,86.3,0.432,6.7,18.8,0.357,30.6,67.5,0.453,20.1,26.8,0.75,13.1,33.9,47.0,22.8,7.5,4.8,17.9,26.6,101.4,NBA,1.06,-0.41,0.65,101.4,100.3,1.1,92.4,0.311,0.217,0.517,0.471,15.5,28.4,0.233,0.454,14.4,72.6,0.262,1999-2007,0,Balanced,Chicago Bulls,Chicago Bulls_2005
2005,Cleveland Cavaliers,82,19855,40.3,90.1,0.447,4.0,12.2,0.332,36.2,77.9,0.465,22.0,29.3,0.752,15.0,31.7,46.7,24.9,8.8,6.2,15.4,24.9,106.6,NBA,0.79,-0.52,0.27,106.6,105.7,0.9,89.7,0.325,0.135,0.518,0.47,13.0,32.5,0.244,0.485,14.1,71.5,0.248,1999-2007,0,Balanced,Cleveland Cavaliers,Cleveland Cavaliers_2005
2005,Dallas Mavericks,82,19730,40.1,87.8,0.457,6.1,16.7,0.364,34.0,71.1,0.479,24.0,30.4,0.789,13.0,33.2,46.2,21.1,9.3,6.0,14.5,24.0,110.3,NBA,5.74,0.11,5.86,110.3,104.1,6.2,92.7,0.346,0.19,0.545,0.492,12.5,28.6,0.273,0.472,14.3,70.2,0.239,1999-2007,3,High-Pace Offense,Dallas Mavericks,Dallas Mavericks_2005
2005,Denver Nuggets,82,19755,39.5,85.9,0.459,4.2,12.2,0.34,35.3,73.7,0.479,22.9,30.0,0.763,12.6,32.1,44.7,25.4,9.7,6.4,15.9,24.4,106.0,NBA,2.02,0.2,2.23,106.0,103.9,2.1,93.5,0.35,0.142,0.535,0.483,13.8,28.4,0.267,0.482,15.1,71.7,0.247,1999-2007,1,Defensive Grind,Denver Nuggets,Denver Nuggets_2005
2005,Detroit Pistons,82,19955,39.3,88.6,0.444,5.0,14.5,0.345,34.3,74.1,0.463,21.9,29.7,0.739,14.5,34.6,49.1,24.7,7.9,6.9,15.6,22.6,105.6,NBA,3.87,-0.55,3.31,105.6,101.2,4.4,87.2,0.335,0.164,0.519,0.472,13.3,31.2,0.247,0.461,13.5,73.0,0.207,1999-2007,1,Defensive Grind,Detroit Pistons,Detroit Pistons_2005
2005,Golden State Warriors,82,19905,39.2,91.0,0.43,8.1,22.9,0.352,31.1,68.1,0.457,18.3,25.3,0.722,13.8,31.5,45.3,23.4,8.3,5.4,14.4,23.7,104.7,NBA,-2.16,0.42,-1.74,104.7,106.9,-2.2,93.3,0.278,0.252,0.512,0.475,12.3,27.8,0.201,0.491,13.9,69.7,0.227,1999-2007,0,Balanced,Golden State Warriors,Golden State Warriors_2005
2005,Houston Rockets,82,19855,38.8,87.4,0.443,7.5,20.7,0.364,31.2,66.7,0.468,21.1,27.0,0.781,11.9,35.4,47.3,23.6,7.7,5.1,15.5,24.6,106.2,NBA,4.04,0.23,4.27,106.2,101.7,4.5,88.8,0.309,0.237,0.534,0.486,13.5,26.3,0.242,0.459,12.9,74.5,0.245,1999-2007,3,High-Pace Offense,Houston Rockets,Houston Rockets_2005
2005,Indiana Pacers,82,19905,36.9,85.3,0.432,7.5,21.8,0.344,29.4,63.5,0.463,24.2,30.5,0.792,12.0,33.4,45.4,20.6,8.5,4.9,16.2,26.1,105.5,NBA,0.76,-0.27,0.49,105.5,104.6,0.9,87.2,0.358,0.255,0.534,0.476,14.1,26.4,0.283,0.472,13.6,71.3,0.261,1999-2007,2,Inefficient Offense,Indiana Pacers,Indiana Pacers_2005
2005,Los Angeles Clippers,82,20030,39.3,85.6,0.459,3.1,9.0,0.345,36.2,76.6,0.473,23.8,30.6,0.778,13.2,33.0,46.2,25.6,8.1,5.7,17.3,24.5,105.5,NBA,-0.77,0.3,-0.47,105.5,106.4,-0.9,89.1,0.357,0.105,0.533,0.477,14.9,30.3,0.278,0.48,13.0,71.3,0.235,1999-2007,2,Inefficient Offense,Los Angeles Clippers,Los Angeles Clippers_2005
2005,Los Angeles Lakers,82,19780,38.7,88.6,0.437,8.6,24.2,0.355,30.1,64.3,0.467,22.2,28.5,0.777,13.7,33.5,47.3,22.3,6.8,4.6,15.7,24.0,108.1,NBA,-2.96,0.64,-2.32,108.1,111.4,-3.3,90.8,0.322,0.273,0.535,0.485,13.4,29.5,0.251,0.493,11.0,71.1,0.218,1999-2007,2,Inefficient Offense,Los Angeles Lakers,Los Angeles Lakers_2005
2005,Memphis Grizzlies,82,19705,38.6,86.3,0.447,7.3,20.5,0.357,31.3,65.9,0.475,21.0,27.9,0.754,12.2,31.8,44.0,23.6,9.6,6.6,16.5,26.3,105.5,NBA,2.29,0.34,2.64,105.5,102.9,2.6,88.5,0.323,0.237,0.535,0.489,14.3,27.1,0.243,0.466,15.4,69.9,0.27,1999-2007,1,Defensive Grind,Memphis Grizzlies,Memphis Grizzlies_2005
2005,Miami Heat,82,19980,41.0,84.3,0.486,6.3,16.7,0.377,34.7,67.6,0.513,21.9,32.6,0.672,11.7,34.9,46.7,23.7,7.0,6.3,14.9,24.0,110.2,NBA,6.52,-0.76,5.77,110.2,103.1,7.1,90.8,0.387,0.198,0.559,0.524,13.1,27.0,0.26,0.46,12.4,74.1,0.242,1999-2007,3,High-Pace Offense,Miami Heat,Miami Heat_2005
2005,Milwaukee Bucks,82,19780,39.6,87.9,0.45,4.3,12.4,0.351,35.3,75.6,0.467,23.0,29.8,0.772,13.2,32.1,45.3,23.0,7.1,3.9,15.1,24.0,106.6,NBA,-2.99,-0.1,-3.09,106.6,109.8,-3.2,90.8,0.339,0.141,0.527,0.475,13.0,29.0,0.261,0.499,12.4,72.0,0.233,1999-2007,2,Inefficient Offense,Milwaukee Bucks,Milwaukee Bucks_2005
2005,Minnesota Timberwolves,82,19755,41.5,90.4,0.459,5.4,15.6,0.345,36.1,74.8,0.483,19.8,24.8,0.796,12.9,35.2,48.1,26.2,6.3,6.1,14.7,24.2,108.2,NBA,1.45,0.28,1.73,108.2,106.6,1.6,89.1,0.275,0.173,0.534,0.489,12.7,28.6,0.219,0.472,11.2,71.4,0.208,1999-2007,3,High-Pace Offense,Minnesota Timberwolves,Minnesota Timberwolves_2005
2005,New Jersey Nets,82,19905,37.3,86.9,0.429,5.9,16.3,0.362,31.4,70.6,0.444,21.0,27.6,0.763,11.6,32.3,43.9,24.0,8.8,4.2,15.8,26.9,101.4,NBA,-1.5,-0.32,-1.82,101.4,103.1,-1.7,89.1,0.318,0.187,0.512,0.463,13.7,25.5,0.242,0.479,15.2,73.2,0.278,1999-2007,0,Balanced,New Jersey Nets,New Jersey Nets_2005
2005,New Orleans Hornets,82,19930,37.4,90.2,0.415,5.7,18.1,0.315,31.7,72.1,0.44,19.3,25.2,0.766,14.0,31.4,45.4,23.7,7.6,4.3,16.7,25.9,99.7,NBA,-7.07,0.78,-6.3,99.7,107.7,-8.0,87.6,0.279,0.201,0.493,0.446,14.2,29.1,0.214,0.491,13.9,70.7,0.261,1999-2007,4,Rebuilder,New Orleans Hornets,New Orleans Hornets_2005
2005,New York Knicks,82,19880,39.7,87.9,0.451,5.9,16.5,0.356,33.8,71.4,0.473,21.0,27.4,0.767,12.8,31.9,44.7,22.2,8.4,3.5,16.0,25.9,106.2,NBA,-2.44,-0.28,-2.72,106.2,108.9,-2.7,90.7,0.312,0.188,0.531,0.485,13.8,28.3,0.239,0.501,13.8,71.2,0.265,1999-2007,2,Inefficient Offense,New York Knicks,New York Knicks_2005
2005,Orlando Magic,82,19705,39.0,85.9,0.454,4.1,11.8,0.349,34.9,74.1,0.471,22.8,30.0,0.759,13.3,32.7,46.1,20.4,8.1,5.7,17.0,24.9,104.9,NBA,-2.24,-0.27,-2.52,104.9,107.3,-2.4,94.7,0.35,0.137,0.529,0.478,14.6,29.9,0.265,0.484,13.2,71.3,0.255,1999-2007,2,Inefficient Offense,Orlando Magic,Orlando Magic_2005
2005,Philadelphia 76ers,82,19855,37.5,85.8,0.437,6.4,18.5,0.348,31.1,67.3,0.462,22.0,27.9,0.789,11.6,32.3,43.9,21.8,9.6,4.1,16.2,23.9,103.5,NBA,-0.74,-0.33,-1.07,103.5,104.3,-0.8,94.9,0.326,0.216,0.528,0.475,14.2,25.4,0.257,0.485,15.4,72.7,0.267,1999-2007,2,Inefficient Offense,Philadelphia 76ers,Philadelphia 76ers_2005
2005,Phoenix Suns,82,19780,42.4,88.8,0.477,10.1,25.6,0.393,32.3,63.1,0.512,19.7,26.3,0.748,12.2,33.5,45.8,24.4,7.2,5.7,14.2,19.8,114.5,NBA,7.12,-0.04,7.08,114.5,107.1,7.4,95.9,0.296,0.289,0.571,0.534,12.4,27.5,0.222,0.478,12.0,68.3,0.176,1999-2007,3,High-Pace Offense,Phoenix Suns,Phoenix Suns_2005
2005,Portland Trail Blazers,82,19730,39.2,87.0,0.451,5.7,15.7,0.362,33.5,71.3,0.471,19.1,26.3,0.725,13.1,32.6,45.7,23.3,7.9,7.4,17.7,23.1,103.2,NBA,-4.0,0.55,-3.45,103.2,107.7,-4.5,89.8,0.303,0.181,0.524,0.484,15.2,29.6,0.219,0.479,12.6,67.7,0.204,1999-2007,0,Balanced,Portland Trail Blazers,Portland Trail Blazers_2005
2005,Sacramento Kings,82,19855,41.6,90.7,0.459,6.8,18.1,0.374,34.8,72.5,0.48,20.5,26.0,0.787,13.3,31.9,45.2,26.0,8.8,4.1,13.9,21.9,110.5,NBA,2.16,0.4,2.56,110.5,108.2,2.3,93.0,0.287,0.2,0.541,0.496,12.0,28.8,0.226,0.493,13.3,69.0,0.214,1999-2007,3,High-Pace Offense,Sacramento Kings,Sacramento Kings_2005
2005,San Antonio Spurs,82,19805,39.8,87.9,0.453,6.9,19.0,0.363,32.9,68.9,0.478,20.9,28.9,0.724,13.5,33.9,47.4,24.1,8.4,7.4,15.3,23.4,107.5,NBA,7.8,0.03,7.84,107.5,98.8,8.7,88.9,0.329,0.216,0.534,0.492,13.2,29.1,0.238,0.452,14.7,73.6,0.236,1999-2007,1,Defensive Grind,San Antonio Spurs,San Antonio Spurs_2005
2005,Seattle SuperSonics,82,19755,39.8,89.8,0.444,9.2,25.2,0.365,30.6,64.6,0.474,23.3,29.5,0.79,14.4,31.9,46.3,20.6,7.6,4.7,15.4,26.9,112.2,NBA,2.29,0.3,2.59,112.2,109.6,2.6,87.9,0.328,0.281,0.546,0.495,13.0,32.4,0.259,0.496,12.9,71.3,0.249,1999-2007,3,High-Pace Offense,Seattle SuperSonics,Seattle SuperSonics_2005
2005,Toronto Raptors,82,19805,38.6,87.0,0.444,8.5,22.0,0.385,30.1,65.0,0.463,21.3,27.5,0.774,11.0,32.0,43.0,21.8,8.1,4.1,14.2,24.5,106.9,NBA,-1.62,-0.19,-1.81,106.9,108.7,-1.8,92.7,0.316,0.253,0.539,0.492,12.5,23.7,0.244,0.499,13.4,71.1,0.24,1999-2007,3,High-Pace Offense,Toronto Raptors,Toronto Raptors_2005
2005,Utah Jazz,82,19780,38.8,86.5,0.449,3.4,10.5,0.328,35.4,76.1,0.465,23.6,31.2,0.757,14.4,30.8,45.2,25.1,7.4,5.1,17.7,30.1,104.7,NBA,-4.27,0.53,-3.74,104.7,109.5,-4.8,88.4,0.361,0.121,0.522,0.469,15.0,31.9,0.273,0.499,14.2,72.3,0.34,1999-2007,2,Inefficient Offense,Utah Jazz,Utah Jazz_2005
2005,Washington Wizards,82,19780,38.6,88.4,0.437,6.7,19.5,0.343,31.9,68.9,0.463,23.3,32.2,0.725,14.7,30.9,45.6,20.3,9.3,4.5,15.2,23.5,107.2,NBA,-0.33,-0.38,-0.71,107.2,107.5,-0.3,93.3,0.364,0.22,0.523,0.474,12.9,31.1,0.264,0.498,14.6,70.0,0.23,1999-2007,2,Inefficient Offense,Washington Wizards,Washington Wizards_2005
2004,Atlanta Hawks,82,19905,37.6,86.7,0.433,5.6,16.6,0.335,32.0,70.1,0.456,20.4,26.2,0.776,13.2,33.3,46.5,21.9,8.3,5.4,17.9,24.2,101.0,NBA,-4.65,-0.36,-5.0,101.0,106.1,-5.1,90.8,0.303,0.191,0.514,0.465,15.4,28.6,0.235,0.476,13.1,70.5,0.234,1999-2007,4,Rebuilder,Atlanta Hawks,Atlanta Hawks_2004
2004,Boston Celtics,82,19705,37.2,83.9,0.443,7.2,20.9,0.346,29.9,63.0,0.475,20.5,27.4,0.75,11.1,31.9,43.0,22.0,10.1,4.3,17.4,24.0,102.1,NBA,-1.45,-0.54,-1.99,102.1,103.7,-1.6,93.2,0.327,0.249,0.532,0.486,15.4,25.2,0.245,0.479,15.7,69.5,0.24,1999-2007,2,Inefficient Offense,Boston Celtics,Boston Celtics_2004
2004,Chicago Bulls,82,19830,36.7,88.7,0.414,5.6,16.5,0.342,31.1,72.2,0.431,17.5,24.1,0.725,13.8,33.1,46.8,23.5,8.7,5.2,17.3,25.1,96.6,NBA,-6.35,-0.33,-6.69,96.6,103.4,-6.8,92.2,0.272,0.186,0.486,0.446,14.9,28.1,0.197,0.469,14.1,71.4,0.253,1999-2007,4,Rebuilder,Chicago Bulls,Chicago Bulls_2004
2004,Cleveland Cavaliers,82,19855,38.9,89.9,0.433,3.3,10.5,0.314,35.6,79.4,0.448,20.3,27.0,0.753,14.9,34.8,49.7,24.1,7.8,7.1,16.2,23.2,101.4,NBA,-2.62,-0.44,-3.07,101.4,104.2,-2.8,90.8,0.301,0.116,0.498,0.451,13.7,31.1,0.226,0.469,12.3,73.0,0.221,1999-2007,4,Rebuilder,Cleveland Cavaliers,Cleveland Cavaliers_2004
2004,Dallas Mavericks,82,19805,43.2,94.0,0.459,6.6,18.9,0.348,36.6,75.1,0.488,19.2,24.1,0.796,15.3,33.0,48.3,25.5,8.5,5.7,13.0,20.9,112.1,NBA,4.44,0.42,4.86,112.1,107.4,4.7,93.2,0.256,0.201,0.536,0.495,11.1,31.4,0.204,0.498,13.9,71.6,0.214,1999-2007,3,High-Pace Offense,Dallas Mavericks,Dallas Mavericks_2004
2004,Denver Nuggets,82,19730,39.0,88.1,0.443,4.3,12.8,0.336,34.7,75.3,0.461,21.6,28.1,0.767,14.1,31.1,45.2,23.4,9.7,6.8,16.7,23.5,103.9,NBA,1.07,0.58,1.65,103.9,102.7,1.2,93.3,0.319,0.146,0.517,0.467,14.2,30.5,0.245,0.481,15.6,69.3,0.221,1999-2007,1,Defensive Grind,Denver Nuggets,Denver Nuggets_2004
2004,Detroit Pistons,82,19780,37.9,87.2,0.435,4.6,13.4,0.344,33.3,73.8,0.452,21.6,28.6,0.753,14.0,34.4,48.4,23.5,9.1,7.9,17.1,23.0,102.0,NBA,5.84,-0.81,5.04,102.0,95.4,6.6,87.9,0.328,0.153,0.511,0.461,14.7,30.1,0.247,0.441,15.5,71.8,0.202,1999-2007,1,Defensive Grind,Detroit Pistons,Detroit Pistons_2004
2004,Golden State Warriors,82,19855,38.7,87.7,0.442,5.8,17.3,0.334,32.9,70.4,0.468,19.8,27.3,0.725,13.5,34.1,47.6,22.6,7.8,5.2,16.3,22.8,103.0,NBA,-0.73,0.66,-0.07,103.0,103.8,-0.8,89.8,0.311,0.197,0.517,0.475,14.1,28.4,0.226,0.476,13.3,72.1,0.211,1999-2007,0,Balanced,Golden State Warriors,Golden State Warriors_2004
2004,Houston Rockets,82,19930,37.5,84.9,0.442,7.1,19.3,0.366,30.5,65.7,0.464,18.8,24.3,0.773,11.6,36.3,47.9,21.7,7.7,6.1,18.8,24.2,100.9,NBA,1.73,0.55,2.28,100.9,99.0,1.9,87.8,0.286,0.227,0.528,0.484,16.4,26.5,0.221,0.447,13.1,74.5,0.233,1999-2007,0,Balanced,Houston Rockets,Houston Rockets_2004
2004,Indiana Pacers,82,19805,38.1,87.5,0.435,6.2,17.7,0.351,31.9,69.8,0.457,21.3,27.9,0.764,13.4,34.0,47.3,24.6,10.1,5.7,16.4,23.7,103.8,NBA,5.76,-0.82,4.93,103.8,97.2,6.6,87.5,0.319,0.203,0.52,0.471,14.1,28.5,0.243,0.459,15.7,73.9,0.218,1999-2007,1,Defensive Grind,Indiana Pacers,Indiana Pacers_2004
2004,Los Angeles Clippers,82,19805,37.5,87.7,0.428,4.4,13.6,0.321,33.1,74.0,0.448,24.1,30.7,0.785,15.3,32.2,47.5,22.0,7.9,5.0,17.9,24.2,103.5,NBA,-4.59,0.84,-3.74,103.5,108.5,-5.0,91.0,0.35,0.156,0.512,0.453,15.0,32.8,0.275,0.494,12.9,70.0,0.231,1999-2007,4,Rebuilder,Los Angeles Clippers,Los Angeles Clippers_2004
2004,Los Angeles Lakers,82,19855,39.7,87.4,0.454,4.8,14.6,0.327,34.9,72.8,0.479,21.4,30.8,0.693,13.1,33.2,46.3,25.5,8.9,5.0,14.8,22.7,105.5,NBA,3.9,0.45,4.35,105.5,101.3,4.2,92.3,0.352,0.167,0.522,0.481,12.8,28.1,0.244,0.471,14.3,73.3,0.222,1999-2007,1,Defensive Grind,Los Angeles Lakers,Los Angeles Lakers_2004
2004,Memphis Grizzlies,82,19880,39.2,88.0,0.445,5.9,17.4,0.34,33.2,70.6,0.471,20.6,28.3,0.727,13.8,31.5,45.3,25.3,10.5,7.5,16.2,25.1,104.8,NBA,2.44,0.52,2.95,104.8,102.2,2.6,91.4,0.322,0.197,0.522,0.479,13.9,29.5,0.234,0.465,15.7,68.4,0.251,1999-2007,1,Defensive Grind,Memphis Grizzlies,Memphis Grizzlies_2004
2004,Miami Heat,82,19755,37.7,88.6,0.425,6.7,18.7,0.357,31.0,69.9,0.443,20.2,26.5,0.762,13.0,34.0,47.0,21.6,8.1,4.3,15.7,25.0,102.2,NBA,0.52,-0.65,-0.13,102.2,101.7,0.5,88.0,0.298,0.211,0.51,0.463,13.5,27.4,0.227,0.463,14.5,73.4,0.26,1999-2007,0,Balanced,Miami Heat,Miami Heat_2004
2004,Milwaukee Bucks,82,19780,39.4,88.1,0.447,5.3,15.2,0.35,34.0,72.9,0.467,22.5,29.0,0.775,12.7,33.2,45.9,24.8,7.3,5.1,14.7,22.1,106.5,NBA,1.06,-0.64,0.42,106.5,105.4,1.1,91.6,0.33,0.172,0.528,0.477,12.7,27.6,0.255,0.485,13.3,71.8,0.213,1999-2007,0,Balanced,Milwaukee Bucks,Milwaukee Bucks_2004
2004,Minnesota Timberwolves,82,19755,41.4,89.7,0.462,4.5,12.2,0.363,37.0,77.5,0.477,18.6,23.8,0.781,11.9,36.1,48.1,25.8,7.7,6.3,14.2,23.6,105.9,NBA,5.49,0.37,5.86,105.9,99.7,6.2,89.0,0.265,0.137,0.528,0.486,12.4,26.7,0.207,0.444,12.9,72.5,0.215,1999-2007,0,Balanced,Minnesota Timberwolves,Minnesota Timberwolves_2004
2004,New Jersey Nets,82,19705,38.3,86.8,0.441,5.1,15.3,0.336,33.2,71.5,0.464,19.0,25.3,0.753,11.7,33.7,45.4,27.4,9.7,4.4,16.5,23.5,100.8,NBA,2.5,-0.63,1.88,100.8,98.0,2.8,89.4,0.291,0.176,0.515,0.471,14.4,25.9,0.219,0.46,15.7,73.9,0.221,1999-2007,1,Defensive Grind,New Jersey Nets,New Jersey Nets_2004
2004,New Orleans Hornets,82,19830,37.7,89.7,0.42,7.2,22.6,0.319,30.4,67.1,0.454,19.7,26.3,0.751,14.8,32.8,47.7,23.3,9.6,4.7,16.7,23.3,102.3,NBA,-0.1,-0.62,-0.72,102.3,102.4,-0.1,89.1,0.293,0.252,0.505,0.46,14.1,30.6,0.22,0.476,15.0,71.3,0.218,1999-2007,0,Balanced,New Orleans Hornets,New Orleans Hornets_2004
2004,New York Knicks,82,19880,38.9,87.8,0.442,5.5,15.0,0.364,33.4,72.8,0.459,18.5,23.4,0.793,12.8,34.3,47.1,22.9,8.2,5.3,17.4,25.6,101.7,NBA,-1.48,-0.49,-1.97,101.7,103.3,-1.6,89.5,0.266,0.171,0.518,0.474,15.1,28.0,0.211,0.461,13.2,72.8,0.259,1999-2007,0,Balanced,New York Knicks,New York Knicks_2004
2004,Orlando Magic,82,19830,38.7,90.2,0.429,5.7,16.6,0.344,33.0,73.5,0.448,19.6,26.6,0.737,13.4,31.3,44.7,21.1,7.3,4.1,15.0,23.2,102.7,NBA,-7.02,-0.23,-7.25,102.7,110.4,-7.7,90.8,0.296,0.184,0.504,0.461,12.8,28.1,0.218,0.502,12.7,68.7,0.214,1999-2007,4,Rebuilder,Orlando Magic,Orlando Magic_2004
2004,Philadelphia 76ers,82,19855,36.8,86.0,0.428,4.7,13.6,0.342,32.2,72.3,0.445,20.8,27.6,0.753,12.9,33.1,46.0,22.5,9.0,4.9,17.9,23.4,99.1,NBA,-2.49,-0.46,-2.95,99.1,101.9,-2.8,88.0,0.321,0.158,0.505,0.456,15.5,28.2,0.242,0.467,14.7,70.7,0.231,1999-2007,4,Rebuilder,Philadelphia 76ers,Philadelphia 76ers_2004
2004,Phoenix Suns,82,19730,38.8,87.6,0.443,5.5,15.8,0.345,33.4,71.8,0.465,18.3,24.5,0.746,12.1,31.6,43.7,20.8,9.6,5.0,16.4,24.5,101.4,NBA,-3.74,0.8,-2.94,101.4,105.5,-4.1,92.6,0.28,0.18,0.515,0.475,14.3,26.6,0.209,0.482,14.7,69.9,0.24,1999-2007,4,Rebuilder,Phoenix Suns,Phoenix Suns_2004
2004,Portland Trail Blazers,82,19980,40.4,90.1,0.448,5.3,15.4,0.346,35.1,74.7,0.469,17.6,24.1,0.731,14.5,33.1,47.6,24.6,8.5,6.2,16.9,21.7,103.7,NBA,-1.27,0.69,-0.58,103.7,105.1,-1.4,86.2,0.267,0.17,0.515,0.478,14.4,31.2,0.195,0.482,13.3,70.0,0.186,1999-2007,0,Balanced,Portland Trail Blazers,Portland Trail Blazers_2004
2004,Sacramento Kings,82,19780,40.6,87.8,0.462,7.9,19.6,0.401,32.7,68.2,0.48,21.3,26.7,0.795,11.6,32.6,44.2,28.1,9.3,4.3,14.9,20.7,110.3,NBA,5.01,0.4,5.41,110.3,104.9,5.4,92.8,0.305,0.223,0.554,0.507,13.0,26.0,0.242,0.483,13.7,69.8,0.193,1999-2007,3,High-Pace Offense,Sacramento Kings,Sacramento Kings_2004
2004,San Antonio Spurs,82,19755,38.7,87.6,0.442,5.6,15.5,0.358,33.2,72.1,0.46,19.2,28.2,0.681,14.0,36.4,50.4,22.8,9.0,7.3,16.4,22.7,102.2,NBA,7.22,0.29,7.51,102.2,94.1,8.1,89.2,0.322,0.177,0.511,0.473,14.1,29.5,0.219,0.433,14.8,74.6,0.215,1999-2007,1,Defensive Grind,San Antonio Spurs,San Antonio Spurs_2004
2004,Seattle SuperSonics,82,19805,39.6,88.8,0.446,9.7,26.1,0.373,29.9,62.7,0.476,18.4,24.0,0.765,12.2,31.2,43.5,24.0,8.9,5.2,16.0,24.0,107.3,NBA,-0.63,0.66,0.02,107.3,108.0,-0.7,89.9,0.27,0.294,0.54,0.501,13.9,27.2,0.207,0.487,13.9,68.5,0.237,1999-2007,3,High-Pace Offense,Seattle SuperSonics,Seattle SuperSonics_2004
2004,Toronto Raptors,82,19980,36.7,87.9,0.418,6.4,17.9,0.356,30.4,70.0,0.434,17.1,22.8,0.75,11.5,33.5,45.0,21.8,8.4,5.6,16.1,24.2,97.0,NBA,-3.01,-0.4,-3.42,97.0,100.4,-3.4,86.8,0.26,0.204,0.495,0.454,14.1,23.8,0.195,0.449,14.1,70.1,0.241,1999-2007,4,Rebuilder,Toronto Raptors,Toronto Raptors_2004
2004,Utah Jazz,82,19780,37.7,86.5,0.436,3.5,11.0,0.321,34.2,75.5,0.453,23.0,30.8,0.746,15.5,31.8,47.3,23.4,8.2,6.9,19.1,29.4,101.9,NBA,-1.22,0.69,-0.53,101.9,103.3,-1.4,86.6,0.356,0.127,0.509,0.456,16.1,34.1,0.266,0.468,15.4,72.4,0.319,1999-2007,1,Defensive Grind,Utah Jazz,Utah Jazz_2004
2004,Washington Wizards,82,19830,36.2,86.0,0.421,5.7,16.6,0.341,30.5,69.4,0.44,20.7,29.0,0.714,14.6,31.4,46.0,20.2,9.6,5.3,18.9,22.5,98.8,NBA,-5.63,-0.48,-6.12,98.8,104.8,-6.0,92.2,0.337,0.194,0.5,0.454,16.0,30.7,0.241,0.486,14.9,69.5,0.214,1999-2007,4,Rebuilder,Washington Wizards,Washington Wizards_2004
2003,Atlanta Hawks,82,19905,37.9,85.3,0.444,5.3,15.1,0.352,32.6,70.2,0.464,21.1,26.7,0.793,12.4,33.9,46.3,22.3,8.1,6.3,18.1,23.6,102.3,NBA,-3.56,-0.31,-3.87,102.3,106.1,-3.8,91.0,0.313,0.177,0.527,0.476,15.7,27.9,0.248,0.469,12.1,70.4,0.222,1999-2007,2,Inefficient Offense,Atlanta Hawks,Atlanta Hawks_2003
